país,data,nome,tipo
cyprus,26 de Abr,Orthodox Easter Tuesday (banks only),Bank holiday
cyprus,1 de Mai,Labour Day/May Day,National holiday
cyprus,13 de Jun,Orthodox Pentecost Monday,"National holiday, Orthodox"
cyprus,21 de Jun,June Solstice,Season
cyprus,15 de Ago,Assumption of the Virgin Mary,National holiday
cyprus,23 de Set,September Equinox,Season
cyprus,1 de Out,Cyprus Independence Day,National holiday
cyprus,28 de Out,Ochi Day,National holiday
cyprus,30 de Out,Daylight Saving Time ends,Clock change/Daylight Saving Time
cyprus,21 de Dez,December Solstice,Season
cyprus,24 de Dez,Christmas Eve,Observance
cyprus,25 de Dez,Christmas Day,National holiday
cyprus,26 de Dez,Boxing Day,National holiday
cyprus,31 de Dez,New Year's Eve,Observance
czech,1 de Jan,New Year's Day,National holiday
czech,1 de Jan,Restoration of the Czech Independence Day,National holiday
czech,14 de Fev,St. Valentine's Day,Observance
czech,2 de Mar,Carnival / Ash Wednesday,Christian
czech,8 de Mar,International Women's Day,Observance
czech,20 de Mar,March Equinox,Season
czech,10 de Abr,Palm Sunday,Christian
czech,14 de Abr,Maundy Thursday,Christian
czech,15 de Abr,Good Friday,National holiday
czech,16 de Abr,Holy Saturday,Christian
czech,17 de Abr,Easter Sunday,Christian
czech,18 de Abr,Easter Monday,National holiday
czech,1 de Mai,Labor Day / May Day,National holiday
czech,8 de Mai,Victory in Europe Day,National holiday
czech,8 de Mai,Mother's Day,Observance
czech,26 de Mai,Ascension Day,Christian
czech,1 de Jun,Children's Day,Observance
czech,5 de Jun,Whit Sunday,Christian
czech,6 de Jun,Whit Monday,Christian
czech,12 de Jun,Trinity,Christian
czech,19 de Jun,Father's Day,Observance
czech,21 de Jun,June Solstice,Season
czech,5 de Jul,Day of Saints Cyril and Methodius,National holiday
czech,6 de Jul,Jan Hus Day,National holiday
czech,23 de Set,September Equinox,Season
czech,28 de Set,St. Wenceslas Day,National holiday
czech,28 de Out,Independent Czechoslovak State Day,National holiday
czech,17 de Nov,Struggle for Freedom and Democracy Day,National holiday
czech,21 de Dez,December Solstice,Season
czech,24 de Dez,Christmas Eve,National holiday
czech,25 de Dez,Christmas Day,National holiday
czech,26 de Dez,St. Stephen's Day,National holiday
denmark,1 de Jan,New Year's Day,National holiday
denmark,14 de Fev,Valentine's Day,Observance
denmark,27 de Fev,Carnival,Observance
denmark,20 de Mar,March Equinox,Season
denmark,27 de Mar,Daylight Saving Time starts,Clock change/Daylight Saving Time
denmark,10 de Abr,Palm Sunday,Observance
denmark,14 de Abr,Maundy Thursday,National holiday
denmark,15 de Abr,Good Friday,National holiday
denmark,17 de Abr,Easter Sunday,National holiday
denmark,18 de Abr,Easter Monday,National holiday
denmark,1 de Mai,Labor Day / May Day,Private Sector Holiday
denmark,5 de Mai,Liberation Day,Observance
denmark,8 de Mai,Mother's Day,Observance
denmark,13 de Mai,Great Prayer Day,National holiday
denmark,26 de Mai,Ascension Day,National holiday
denmark,5 de Jun,Whit Sunday,National holiday
denmark,5 de Jun,Father's Day,Observance
denmark,5 de Jun,Constitution Day,Private Sector Holiday
denmark,6 de Jun,Whit Monday,National holiday
denmark,21 de Jun,June Solstice,Season
denmark,23 de Set,September Equinox,Season
denmark,30 de Out,Daylight Saving Time ends,Clock change/Daylight Saving Time
denmark,31 de Out,Halloween,Observance
denmark,21 de Dez,December Solstice,Season
denmark,24 de Dez,Christmas Eve,Observance
denmark,24 de Dez,Christmas Eve,Restricted Trading Day
denmark,25 de Dez,Christmas Day,National holiday
denmark,26 de Dez,2nd Christmas Day,National holiday
denmark,31 de Dez,New Year's Eve,Restricted Trading Day
denmark,31 de Dez,New Year's Eve,Observance
djibouti,1 de Jan,New Year,Public Holiday
djibouti,28 de Fev,Isra and Miraj,Public Holiday
djibouti,20 de Mar,March Equinox,Season
djibouti,1 de Mai,Labor Day / May Day,Public Holiday
djibouti,2 de Mai,Eid al-Fitr,Public Holiday
djibouti,3 de Mai,Eid al-Fitr Holiday,Public Holiday
djibouti,21 de Jun,June Solstice,Season
djibouti,27 de Jun,Independence Day,Public Holiday
djibouti,28 de Jun,Independence Day Holiday,Public Holiday
djibouti,8 de Jul,Arafat Day,Public Holiday
djibouti,9 de Jul,Eid al-Adha,Public Holiday
djibouti,11 de Jul,Eid al-Adha Holiday,Public Holiday
djibouti,30 de Jul,Muharram,Public Holiday
djibouti,23 de Set,September Equinox,Season
djibouti,8 de Out,Milad un Nabi (Mawlid),Public Holiday
djibouti,22 de Dez,December Solstice,Season
dominica,1 de Jan,New Year's Day,Public Holiday
dominica,28 de Fev,Carnival Monday,Public Holiday
dominica,1 de Mar,Carnival Tuesday,Public Holiday
dominica,20 de Mar,March Equinox,Season
dominica,15 de Abr,Good Friday,Public Holiday
dominica,18 de Abr,Easter Monday,Public Holiday
dominica,2 de Mai,Labor Day / May Day,Public Holiday
dominica,6 de Jun,Whit Monday,Public Holiday
dominica,21 de Jun,June Solstice,Season
dominica,1 de Ago,Emancipation Day,Public Holiday
dominica,22 de Set,September Equinox,Season
dominica,3 de Nov,Independence Day,Public Holiday
dominica,4 de Nov,Community Service Day,Public Holiday
dominica,13 de Nov,Remembrance Sunday,Observance
dominica,21 de Dez,December Solstice,Season
dominica,25 de Dez,Christmas Day,Public Holiday
dominica,26 de Dez,Day off for Christmas Day,Public Holiday
dominica,26 de Dez,Boxing Day,Public Holiday
dominica,27 de Dez,Day off for Boxing Day,Public Holiday
dominican-republic,1 de Jan,New Year's Day,National holiday
dominican-republic,6 de Jan,Epiphany,Observance
dominican-republic,10 de Jan,Epiphany,National holiday
dominican-republic,21 de Jan,Our Lady of Altagracia,National holiday
dominican-republic,24 de Jan,Day off for Duarte's Day,National holiday
dominican-republic,26 de Jan,Duarte's Day,Observance
dominican-republic,27 de Fev,Independence Day,National holiday
dominican-republic,20 de Mar,March Equinox,Season
dominican-republic,14 de Abr,Maundy Thursday,"Observance, Christian"
dominican-republic,15 de Abr,Good Friday,"National holiday, Christian"
dominican-republic,1 de Mai,Labor Day,National holiday
dominican-republic,2 de Mai,Day off for Labor Day,National holiday
dominican-republic,29 de Mai,Mother's Day,Observance
dominican-republic,16 de Jun,Corpus Christi,National holiday
dominican-republic,21 de Jun,June Solstice,Season
dominican-republic,31 de Jul,Father's Day,Observance
dominican-republic,16 de Ago,Restoration Day,National holiday
dominican-republic,22 de Set,September Equinox,Season
dominican-republic,24 de Set,Our Lady of Las Mercedes,National holiday
dominican-republic,6 de Nov,Constitution Day,National holiday
dominican-republic,21 de Dez,December Solstice,Season
dominican-republic,24 de Dez,Christmas Eve,Observance
dominican-republic,25 de Dez,Christmas Day,National holiday
dominican-republic,31 de Dez,New Year's Eve,Observance
timor-leste,1 de Jan,New Year's Day,Public Holiday
timor-leste,3 de Mar,Veteran's Day,Public Holiday
timor-leste,18 de Mar,Public Sector Election Holiday,Government Holiday
timor-leste,21 de Mar,March Equinox,Season
timor-leste,14 de Abr,Public Sector Holiday (Half Day),Government Holiday
timor-leste,15 de Abr,Good Friday,Public Holiday
timor-leste,18 de Abr,Public Sector Holiday,Government Holiday
timor-leste,19 de Abr,Public Sector Holiday,Government Holiday
timor-leste,20 de Abr,Public Sector Holiday (Half Day),Government Holiday
timor-leste,1 de Mai,Labor Day / May Day,Public Holiday
timor-leste,2 de Mai,Eid ul Fitr,Public Holiday
timor-leste,20 de Mai,Restoration of Independence Day,Public Holiday
timor-leste,16 de Jun,Corpus Christi,Public Holiday
timor-leste,21 de Jun,June Solstice,Season
timor-leste,10 de Jul,Eid al-Adha,Public Holiday
timor-leste,30 de Ago,Popular Consultation Day,Public Holiday
timor-leste,23 de Set,September Equinox,Season
timor-leste,1 de Nov,All Saints' Day,Public Holiday
timor-leste,2 de Nov,All Souls' Day,Public Holiday
timor-leste,12 de Nov,Youth National Day,Public Holiday
timor-leste,28 de Nov,Proclamation of Independence Day,Public Holiday
timor-leste,7 de Dez,Day of Remembrance,Public Holiday
timor-leste,8 de Dez,Day of Our Lady of Immaculate Conception,Public Holiday
timor-leste,22 de Dez,December Solstice,Season
timor-leste,25 de Dez,Christmas Day,Public Holiday
timor-leste,31 de Dez,National Heroes Day,Public Holiday
ecuador,1 de Jan,New Year's Day,National holiday
ecuador,28 de Fev,Carnival,National holiday
ecuador,1 de Mar,Carnival,National holiday
ecuador,20 de Mar,March Equinox,Season
ecuador,14 de Abr,Maundy Thursday,"Observance, Christian"
ecuador,15 de Abr,Good Friday,"National holiday, Christian"
ecuador,16 de Abr,Holy Saturday,"Observance, Christian"
ecuador,17 de Abr,Easter Sunday,"Observance, Christian"
ecuador,1 de Mai,Labor Day / May Day,National holiday
ecuador,2 de Mai,Day off for Labor Day / May Day,National holiday
ecuador,23 de Mai,The Battle of Pichincha Holiday,National holiday
ecuador,24 de Mai,The Battle of Pichincha,Observance
ecuador,21 de Jun,June Solstice,Season
ecuador,24 de Jul,Simón Bolívar's Birthday Memorial,Observance
ecuador,10 de Ago,Independence Day,Observance
ecuador,12 de Ago,Day off for Independence Day,National holiday
ecuador,22 de Set,September Equinox,Season
ecuador,9 de Out,Independence of Guayaquil,National holiday
ecuador,10 de Out,Day off for Independence of Guayaquil,National holiday
ecuador,2 de Nov,All Souls' Day,Observance
ecuador,3 de Nov,Independence of Cuenca,National holiday
ecuador,4 de Nov,Day off for All Souls' Day,National holiday
ecuador,5 de Dez,Holiday for Foundation of Quito,Local holiday
ecuador,6 de Dez,Foundation of Quito,Local holiday
ecuador,6 de Dez,Foundation of Quito,Observance
ecuador,21 de Dez,December Solstice,Season
ecuador,25 de Dez,Christmas Day,"National holiday, Christian"
ecuador,31 de Dez,New Year's Eve,Observance
egypt,6 de Jan,Day off for Coptic Christmas Day,National holiday
egypt,7 de Jan,Coptic Christmas Day,National holiday
egypt,25 de Jan,Revolution Day January 25,National holiday
egypt,27 de Jan,Day off for Revolution Day January 25,National holiday
egypt,20 de Mar,March Equinox,Season
egypt,22 de Abr,Coptic Good Friday,Observance
egypt,23 de Abr,Coptic Holy Saturday,Observance
egypt,24 de Abr,Coptic Easter Sunday,Observance
egypt,25 de Abr,Spring Festival,National holiday
egypt,25 de Abr,Sinai Liberation Day,National holiday
egypt,30 de Abr,Eid el Fitr Holiday,National holiday
egypt,1 de Mai,Labor Day,National holiday
egypt,2 de Mai,Eid el Fitr,National holiday
egypt,3 de Mai,Eid el Fitr Holiday,National holiday
egypt,4 de Mai,Eid el Fitr Holiday,National holiday
egypt,5 de Mai,Eid el Fitr Holiday,National holiday
egypt,21 de Jun,June Solstice,Season
egypt,30 de Jun,June 30 Revolution,National holiday
egypt,8 de Jul,Arafat Day,National holiday
egypt,9 de Jul,Eid al-Adha,National holiday
egypt,10 de Jul,Eid al-Adha Holiday,National holiday
egypt,11 de Jul,Eid al-Adha Holiday,National holiday
egypt,12 de Jul,Eid al-Adha Holiday,National holiday
egypt,13 de Jul,Eid al-Adha Public Sector Holiday,Government Holiday
egypt,14 de Jul,Eid al-Adha Public Sector Holiday,Government Holiday
egypt,23 de Jul,Revolution Day July 23,National holiday
egypt,30 de Jul,Muharram (Tentative Date),National holiday
egypt,8 de Ago,Ashura,Observance
egypt,15 de Ago,Flooding of the Nile,Observance
egypt,11 de Set,Nayrouz,Observance
egypt,23 de Set,September Equinox,Season
egypt,6 de Out,Armed Forces Day,National holiday
egypt,8 de Out,Prophet Mohamed's Birthday,National holiday
egypt,21 de Dez,December Solstice,Season
el-salvador,1 de Jan,New Year's Day,National holiday
el-salvador,16 de Jan,Signing of the Peace Accords,Observance
el-salvador,8 de Mar,Women's Day,Observance
el-salvador,20 de Mar,March Equinox,Season
el-salvador,26 de Mar,"National Day of Life, Peace and Justice",Observance
el-salvador,10 de Abr,Palm Sunday,"Observance, Christian"
el-salvador,14 de Abr,Maundy Thursday,"National holiday, Christian"
el-salvador,15 de Abr,Good Friday,"National holiday, Christian"
el-salvador,16 de Abr,Holy Saturday,"National holiday, Christian"
el-salvador,17 de Abr,Easter Sunday,"Observance, Christian"
el-salvador,1 de Mai,Labor Day / May Day,National holiday
el-salvador,3 de Mai,Cross Day,Observance
el-salvador,7 de Mai,Soldiers' Day,Observance
el-salvador,10 de Mai,Mothers' Day,National holiday
el-salvador,17 de Jun,Fathers' Day,National holiday
el-salvador,21 de Jun,June Solstice,Season
el-salvador,22 de Jun,Teachers' Day,Optional holiday
el-salvador,3 de Ago,San Salvador Day 1 (S. Salvador only),Local holiday
el-salvador,5 de Ago,San Salvador Day 2 (S. Salvador only),Local holiday
el-salvador,6 de Ago,Celebrations of San Salvador,National holiday
el-salvador,15 de Set,Independence Day,National holiday
el-salvador,22 de Set,September Equinox,Season
el-salvador,1 de Out,Children's Day,Observance
el-salvador,2 de Nov,All Saints Day,National holiday
el-salvador,21 de Dez,December Solstice,Season
el-salvador,24 de Dez,Christmas Eve,"Observance, Christian"
el-salvador,25 de Dez,Christmas Day,"National holiday, Christian"
el-salvador,31 de Dez,New Year's Eve,Observance
guineaecuatorial,1 de Jan,New Year's Day,National holiday
guineaecuatorial,20 de Mar,March Equinox,Season
guineaecuatorial,14 de Abr,Maundy Thursday,"Observance, Christian"
guineaecuatorial,15 de Abr,Good Friday,"National holiday, Christian"
guineaecuatorial,1 de Mai,Labor Day / May Day,National holiday
guineaecuatorial,2 de Mai,Labor Day / May Day observed,National holiday
guineaecuatorial,5 de Jun,President's Day,National holiday
guineaecuatorial,6 de Jun,President's Day observed,National holiday
guineaecuatorial,16 de Jun,Corpus Christi,"National holiday, Christian"
guineaecuatorial,21 de Jun,June Solstice,Season
guineaecuatorial,3 de Ago,Freedom Day,National holiday
guineaecuatorial,15 de Ago,Constitution Day,National holiday
guineaecuatorial,23 de Set,September Equinox,Season
guineaecuatorial,12 de Out,Independence Day,National holiday
guineaecuatorial,8 de Dez,Feast of the Immaculate Conception,National holiday
guineaecuatorial,10 de Dez,Human Rights Day,Observance
guineaecuatorial,21 de Dez,December Solstice,Season
guineaecuatorial,24 de Dez,Christmas Eve,"Observance, Christian"
guineaecuatorial,25 de Dez,Christmas Day,"National holiday, Christian"
guineaecuatorial,26 de Dez,Christmas Day observed,"National holiday, Christian"
guineaecuatorial,31 de Dez,New Year's Eve,Observance
eritrea,1 de Jan,New Year,Public Holiday
eritrea,7 de Jan,Orthodox Christmas Day,Public Holiday
eritrea,19 de Jan,Timket,Public Holiday
eritrea,8 de Mar,Women's Day,Public Holiday
eritrea,20 de Mar,March Equinox,Season
eritrea,22 de Abr,Coptic Good Friday,Public Holiday
eritrea,24 de Abr,Coptic Easter,Public Holiday
eritrea,1 de Mai,International Workers' Day,Public Holiday
eritrea,2 de Mai,Eid al-Fitr,Public Holiday
eritrea,24 de Mai,Independence Day,Public Holiday
eritrea,20 de Jun,Martyrs' Day,Public Holiday
eritrea,21 de Jun,June Solstice,Season
eritrea,9 de Jul,Eid al-Adha,Public Holiday
eritrea,1 de Set,Commencement Day of Eritrean Armed Struggle,Public Holiday
eritrea,11 de Set,Geez New Year,Public Holiday
eritrea,23 de Set,September Equinox,Season
eritrea,27 de Set,Meskel,Public Holiday
eritrea,8 de Out,The Prophet's Birthday,Public Holiday
eritrea,22 de Dez,December Solstice,Season
eritrea,25 de Dez,Christmas Day,Public Holiday
estonia,1 de Jan,New Year's Day,National holiday
estonia,6 de Jan,Epiphany,Observance
estonia,2 de Fev,Anniversary of Tartu Peace Treaty,Observance
estonia,24 de Fev,Independence Day,National holiday
estonia,14 de Mar,Mother Tongue Day,Observance
estonia,20 de Mar,March Equinox,Season
estonia,15 de Abr,Good Friday,National holiday
estonia,17 de Abr,Easter Sunday,National holiday
estonia,1 de Mai,Labor Day,National holiday
estonia,8 de Mai,Mothers' Day,Observance
estonia,4 de Jun,Flag Day,Observance
estonia,5 de Jun,Pentecost,National holiday
estonia,14 de Jun,Day of Mourning,Observance
estonia,21 de Jun,June Solstice,Season
estonia,23 de Jun,Victory Day,National holiday
estonia,24 de Jun,Midsummer Day,National holiday
estonia,20 de Ago,Independence Restoration Day,National holiday
estonia,23 de Ago,Day of Remembrance for Victims of Communism and Nazism,Observance
estonia,11 de Set,Grandparents' Day,Observance
estonia,22 de Set,Resistance Day,Observance
estonia,23 de Set,September Equinox,Season
estonia,8 de Out,Finno-Ugric Day,Observance
estonia,2 de Nov,All Soul's Day,Observance
estonia,13 de Nov,Father's Day,Observance
estonia,16 de Nov,Day of Declaration of Sovereignty,Observance
estonia,21 de Dez,December Solstice,Season
estonia,24 de Dez,Christmas Eve,National holiday
estonia,25 de Dez,Christmas Day,National holiday
estonia,26 de Dez,Boxing Day,National holiday
swaziland,1 de Jan,New Year,Public Holiday
swaziland,3 de Jan,Day off for New Year,Public Holiday
